Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,is_mitm,is_ssl_stripping,is_weak_cert,is_encrypted_malware
8745983,9,15,107,188,22,0,11.88888889,9.518986874,34,0,12.53333333,14.54975045,33.72977057,2.744116928,380260.1304,987494.9074,3015770,3,5688712,711089.0,1316907.612,2979949,4,8745886,624706.1429,1218937.879,3015770,3,0,0,0,0,296,488,1.029043848,1.71507308,0,34,11.8,12.64252085,159.8333333,0,0,0,1,0,0,1,12.29166667,11.88888889,12.53333333,1,0,0,1
238,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58823.52941,12605.04202,119.0,60.81118318,162,76,238,238.0,0.0,238,238,0,0.0,0.0,0,0,1,0,0,0,64,20,8403.361345,4201.680672,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
11739193,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,404.8830273,4.259236559,239575.3673,622969.9514,2163964,3,10200000,564538.7222,925760.7898,2232411,477,11700000,391301.8333,762258.0941,2163964,3,0,0,0,0,616,1000,1.618509892,2.640726667,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
12152749,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,391.1049261,4.361153184,233706.7115,632781.461,2260258,3,9850508,492525.4,865514.9757,2201344,482,12200000,392019.7097,785305.0403,2260258,3,0,0,0,0,680,1032,1.728004092,2.633149092,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
11636167,19,33,2008,2745,640,0,105.6842105,143.7671932,976,0,83.18181818,217.2857356,408.46784,4.468825516,228160.1373,602852.538,2146383,3,9894597,549699.8333,900016.3399,2201137,683,11600000,363625.9688,731756.0171,2146383,3,0,0,0,0,616,1064,1.632840092,2.835985424,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,105.6842105,83.18181818,1,0,0,1
11945868,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,397.8781617,4.436680533,229728.2308,624156.7342,2160146,3,10500000,526516.9,921719.2909,2208330,360,11900000,385346.5484,774863.6179,2160146,3,0,0,0,0,680,1032,1.757930022,2.67875051,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
8568896,9,15,97,188,20,0,10.77777778,8.363279527,34,0,12.53333333,14.54975045,33.25982717,2.800827551,372560.6957,966217.9342,2999919,3,5841208,730151.0,1351169.352,3044516,3,8568781,612055.7857,1192499.359,2999919,3,0,0,0,0,296,488,1.050310332,1.750517219,0,34,11.4,12.37605214,153.1666667,0,0,0,1,0,0,1,11.875,10.77777778,12.53333333,1,0,0,1
73,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27397.26027,73.0,0.0,73,73,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
9158816,9,15,100,188,23,0,11.11111111,8.823894328,34,0,12.53333333,14.54975045,31.44511256,2.620426046,398209.3913,999141.4893,3388599,3,6279956,784994.5,1370960.887,3432050,208,9158750,654196.4286,1228458.241,3388599,3,0,0,0,0,296,488,0.982659767,1.637766279,0,34,11.52,12.47704559,155.6766667,0,0,0,1,0,0,1,12.0,11.11111111,12.53333333,1,0,0,1
217,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,64516.12903,13824.88479,108.5,41.71930009,138,79,217,217.0,0.0,217,217,0,0.0,0.0,0,0,1,0,0,0,64,20,9216.589862,4608.294931,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
61,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,32786.88525,61.0,0.0,61,61,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,16393.44262,16393.44262,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
12364438,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,384.4088991,4.043855451,252335.4694,676965.6234,2705218,15,10700000,594628.8333,1005038.447,2749707,310,12400000,412143.8667,830962.2727,2705218,15,0,0,0,0,616,1000,1.536665071,2.507190379,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
11609704,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,409.398896,4.306742015,236932.7347,622275.4708,2279877,3,10200000,566425.3333,935599.4969,2332678,487,11600000,386985.8667,762204.7432,2279877,3,0,0,0,0,616,1000,1.636561966,2.670180049,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
8284099,9,15,108,188,25,0,12.0,9.810708435,34,0,12.53333333,14.54975045,35.73110365,2.897116512,360178.2174,937175.0406,2968848,3,5447910,680988.75,1267921.259,3012881,3,8283980,591712.8571,1157076.799,2968848,3,0,0,0,0,296,488,1.086418692,1.81069782,0,34,11.84,12.71704892,161.7233333,0,0,0,1,0,0,1,12.33333333,12.0,12.53333333,1,0,0,1
13067613,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,363.7236579,3.826253502,266685.9796,702397.0973,2664326,4,10900000,603008.7222,998174.444,2722201,220,13100000,435583.8,860603.9411,2664326,4,0,0,0,0,616,1000,1.453976331,2.372277171,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
12052409,20,33,2008,2745,640,0,100.4,141.9141327,976,0,83.18181818,217.2857356,394.3609946,4.397461122,231777.0962,641229.5548,2883243,3,9774432,514443.7895,911473.349,2958935,493,12100000,376636.2813,787604.1253,2883243,3,0,0,0,0,648,1064,1.659419291,2.73804183,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,100.4,83.18181818,1,0,0,1
227,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,61674.00881,13215.85903,113.5,71.4177849,164,63,227,227.0,0.0,227,227,0,0.0,0.0,0,0,1,0,0,0,64,20,8810.572687,4405.286344,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
55,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,36363.63636,55.0,0.0,55,55,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,18181.81818,18181.81818,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
51,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,39215.68627,51.0,0.0,51,51,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,19607.84314,19607.84314,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
239,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,58577.40586,12552.30126,119.5,55.86143571,159,80,239,239.0,0.0,239,239,0,0.0,0.0,0,0,1,0,0,0,64,20,8368.200837,4184.100418,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
222,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,63063.06306,13513.51351,111.0,52.32590181,148,74,222,222.0,0.0,222,222,0,0.0,0.0,0,0,1,0,0,0,64,20,9009.009009,4504.504505,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
9520699,9,15,111,188,24,0,12.33333333,10.07472084,34,0,12.53333333,14.54975045,31.40525711,2.520823313,413943.4348,1080985.372,3540387,3,5936713,742089.125,1373929.215,3093051,244,9520573,680040.9286,1335159.036,3540387,3,0,0,0,0,296,488,0.945308743,1.575514571,0,34,11.96,12.78827588,163.54,0,0,0,1,0,0,1,12.45833333,12.33333333,12.53333333,1,0,0,1
12789577,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,371.6307428,4.222188115,241312.7736,656534.8941,2480123,3,11100000,529944.0,957743.6183,2532945,488,12800000,412563.6774,821173.996,2480123,3,0,0,0,0,712,1032,1.720150713,2.502037401,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,91.27272727,85.78125,1,0,0,1
84,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,23809.52381,84.0,0.0,84,84,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,11904.7619,11904.7619,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
211,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66350.7109,14218.00948,105.5,31.81980515,128,83,211,211.0,0.0,211,211,0,0.0,0.0,0,0,1,0,0,0,64,20,9478.672986,4739.336493,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
11515773,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,412.7382504,4.515545765,225799.4706,606210.3374,2407053,3,10100000,506175.5,894921.2753,2464405,412,11500000,383854.0667,755637.3104,2407053,3,0,0,0,0,680,1000,1.82358579,2.691959975,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,95.61904762,88.5483871,1,0,0,1
8537976,9,15,105,188,23,0,11.66666667,9.313968005,34,0,12.53333333,14.54975045,34.31726676,2.810970656,371216.3478,964566.6221,3125173,3,5952287,744035.875,1377100.612,3173342,3,8537848,609846.2857,1190713.649,3125173,3,0,0,0,0,296,488,1.054113996,1.75685666,0,34,11.72,12.59139918,158.5433333,0,0,0,1,0,0,1,12.20833333,11.66666667,12.53333333,1,0,0,1
8505876,9,15,109,188,28,0,12.11111111,10.22795733,34,0,12.53333333,14.54975045,34.91703853,2.821578871,369820.6957,931921.666,2863434,3,5598664,699833.0,1229521.885,2826279,3,8505781,607555.7857,1146396.102,2863434,3,0,0,0,0,296,488,1.058092077,1.763486794,0,34,11.88,12.82679487,164.5266667,0,0,0,1,0,0,1,12.375,12.11111111,12.53333333,1,0,0,1
264,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,53030.30303,11363.63636,132.0,25.45584412,150,114,264,264.0,0.0,264,264,0,0.0,0.0,0,0,1,0,0,0,64,20,7575.757576,3787.878788,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
8551325,9,15,111,188,25,0,12.33333333,10.0871205,34,0,12.53333333,14.54975045,34.96534163,2.806582606,371796.7391,963836.0186,2948667,3,5736825,717103.125,1327204.298,2993600,4,8551234,610802.4286,1189503.924,2948667,3,0,0,0,0,296,488,1.052468477,1.754114129,0,34,11.96,12.79153366,163.6233333,0,0,0,1,0,0,1,12.45833333,12.33333333,12.53333333,1,0,0,1
8612630,9,15,104,188,22,0,11.55555556,9.166666667,34,0,12.53333333,14.54975045,33.90369724,2.786605253,374462.1739,986314.2383,3272796,3,5555298,694412.25,1315958.129,3313861,260,8612476,615176.8571,1219362.832,3272796,3,0,0,0,0,296,488,1.04497697,1.741628283,0,34,11.68,12.55560964,157.6433333,0,0,0,1,0,0,1,12.16666667,11.55555556,12.53333333,1,0,0,1
8789162,9,15,110,188,25,0,12.22222222,9.959640779,34,0,12.53333333,14.54975045,33.90539394,2.730635753,382137.4783,1009603.568,3564721,3,5951746,743968.25,1416339.6,3607453,259,8789033,627788.0714,1248561.143,3564721,3,0,0,0,0,296,488,1.023988408,1.706647346,0,34,11.92,12.75708953,162.7433333,0,0,0,1,0,0,1,12.41666667,12.22222222,12.53333333,1,0,0,1
13,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,1076923.077,153846.1538,13.0,0.0,13,13,13,13.0,0.0,13,13,0,0.0,0.0,0,0,1,0,0,0,64,0,153846.1538,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
72,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27777.77778,72.0,0.0,72,72,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13888.88889,13888.88889,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
9260002,9,15,108,188,24,0,12.0,9.695359715,34,0,12.53333333,14.54975045,31.96543586,2.591792097,402608.7826,1056328.275,3724776,3,6337504,792188.0,1487462.113,3767959,3,9259916,661422.5714,1305370.86,3724776,3,0,0,0,0,296,488,0.971922036,1.619870061,0,34,11.84,12.68752668,160.9733333,0,0,0,1,0,0,1,12.33333333,12.0,12.53333333,1,0,0,1
8337533,9,15,112,188,25,0,12.44444444,10.22388272,34,0,12.53333333,14.54975045,35.98186658,2.878549326,362501.4348,932358.5687,2856576,3,5438808,679851.0,1240697.25,2829257,3,8337411,595529.3571,1149644.644,2856576,3,0,0,0,0,296,488,1.079455997,1.799093329,0,34,12.0,12.8290036,164.5833333,0,0,0,1,0,0,1,12.5,12.44444444,12.53333333,1,0,0,1
8509496,9,15,118,188,27,0,13.11111111,11.01640191,34,0,12.53333333,14.54975045,35.95982653,2.820378551,369978.087,965002.8409,3159071,3,5308877,663609.625,1229337.124,2791621,3,8509377,607812.6429,1191748.535,3159071,4,0,0,0,0,296,488,1.057641957,1.762736595,0,34,12.24,13.05845831,170.5233333,0,0,0,1,0,0,1,12.75,13.11111111,12.53333333,1,0,0,1
2,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,7000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,64,0,1000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
237,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59071.72996,12658.22785,118.5,48.7903679,153,84,237,237.0,0.0,237,237,0,0.0,0.0,0,0,1,0,0,0,64,20,8438.818565,4219.409283,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
12220492,22,32,1992,2745,640,0,90.54545455,138.109938,976,0,85.78125,220.240592,387.6276012,4.418807361,230575.3208,632233.2275,2512217,3,10600000,504272.7143,918973.3661,2565361,402,12200000,394205.0645,791416.6669,2512217,3,0,0,0,0,712,1032,1.800254851,2.61855251,0,976,86.12727273,188.1732904,35409.18721,0,0,0,1,0,0,1,87.72222222,90.54545455,85.78125,1,0,0,1
11675772,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,407.0822897,4.624961844,220297.5849,603969.2814,2368338,1,9702075,462003.5714,846419.6064,2424109,1,11700000,376634.129,756034.7218,2368338,4,0,0,0,0,712,1032,1.884243714,2.74071813,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,91.27272727,85.78125,1,0,0,1
74,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,27027.02703,74.0,0.0,74,74,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,13513.51351,13513.51351,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
81,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,12345.67901,12345.67901,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
12519806,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,379.6384704,4.233292433,240765.5,649307.1657,2179183,18,10500000,526385.8,924524.7818,2234054,363,12500000,403861.7742,805448.2736,2179183,41,0,0,0,0,680,1032,1.677342285,2.555950148,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
8946944,9,15,98,188,20,0,10.88888889,8.491826135,34,0,12.53333333,14.54975045,31.96622221,2.682480185,388997.5652,1025442.193,3513650,3,5859099,732387.375,1392635.545,3557109,3,8946843,639060.2143,1267846.381,3513650,3,0,0,0,0,296,488,1.00593007,1.676550116,0,34,11.44,12.40322539,153.84,0,0,0,1,0,0,1,11.91666667,10.88888889,12.53333333,1,0,0,1
8407867,9,15,101,188,20,0,11.22222222,8.771798245,34,0,12.53333333,14.54975045,34.37257036,2.854469511,365559.4348,952038.0667,3078044,3,5287696,660962.0,1223937.375,2769688,225,8407766,600554.7143,1175542.779,3078044,3,0,0,0,0,296,488,1.070426066,1.784043444,0,34,11.56,12.46354685,155.34,0,0,0,1,0,0,1,12.04166667,11.22222222,12.53333333,1,0,0,1
236,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,59322.0339,12711.86441,118.0,5.656854249,122,114,236,236.0,0.0,236,236,0,0.0,0.0,0,0,1,0,0,0,64,20,8474.576271,4237.288136,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
212,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66037.73585,14150.9434,106.0,82.02438662,164,48,212,212.0,0.0,212,212,0,0.0,0.0,0,0,1,0,0,0,64,20,9433.962264,4716.981132,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
11367509,22,32,2008,2745,640,0,91.27272727,138.1821372,976,0,85.78125,220.240592,418.1215075,4.750381108,214481.3019,578979.0014,2031858,3,9294038,442573.2381,796803.3697,2062264,412,11400000,366689.6774,723542.9626,2031858,3,0,0,0,0,712,1032,1.935340451,2.815040657,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,91.27272727,85.78125,1,0,0,1
1,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,14000000.0,2000000.0,1.0,0.0,1,1,1,1.0,0.0,1,1,0,0.0,0.0,0,0,1,0,0,0,64,0,2000000.0,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
69,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,28985.50725,69.0,0.0,69,69,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,14492.75362,14492.75362,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
12250559,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,387.9822953,4.32633319,235587.6731,645791.0305,2491529,3,10600000,531728.7,951731.1463,2564640,505,12300000,395175.8387,802432.1271,2491529,3,0,0,0,0,680,1032,1.71420749,2.6121257,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
12005679,22,33,2008,2745,640,0,91.27272727,138.1821372,976,0,83.18181818,217.2857356,395.8959756,4.581165297,222327.3889,616723.1912,2348190,3,10400000,495237.8571,905728.6558,2401114,236,12000000,375172.5625,769054.7511,2348190,3,0,0,0,0,712,1064,1.832466119,2.748699178,0,976,84.875,186.8396554,34909.05682,0,0,0,1,0,0,1,86.41818182,91.27272727,83.18181818,1,0,0,1
13036953,21,33,2008,2745,640,0,95.61904762,140.0451628,976,0,83.18181818,217.2857356,364.5790546,4.142072154,245980.2453,668654.328,2384634,4,11500000,573075.3,993312.3565,2432571,4,13000000,407403.1875,826124.8905,2384634,4,0,0,0,0,680,1064,1.610805838,2.531266317,0,976,86.41818182,188.2012015,35419.69226,0,0,0,1,0,0,1,88.01851852,95.61904762,83.18181818,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
210,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,66666.66667,14285.71429,105.0,45.254834,137,73,210,210.0,0.0,210,210,0,0.0,0.0,0,0,1,0,0,0,64,20,9523.809524,4761.904762,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
8583214,9,15,109,188,30,0,12.11111111,10.32526567,34,0,12.53333333,14.54975045,34.60242282,2.79615538,373183.2174,983732.2,3503486,3,5038707,629838.375,1163504.03,2797667,3,8583116,613079.7143,1216274.869,3503486,4,0,0,0,0,296,488,1.048558267,1.747597112,0,34,11.88,12.85275587,165.1933333,0,0,0,1,0,0,1,12.375,12.11111111,12.53333333,1,0,0,1
12412915,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,382.907641,4.26974647,238709.9038,643571.4313,2308659,4,10400000,518338.4,913237.0673,2380224,497,12400000,400412.9677,798327.7229,2308659,4,0,0,0,0,680,1032,1.691786337,2.577960133,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
3,2,0,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,4666666.667,666666.6667,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0.0,0.0,0,0,1,0,0,0,64,0,666666.6667,0.0,0,14,9.333333333,8.082903769,65.33333333,0,1,0,0,1,0,0,14.0,7.0,0.0,1,0,0,1
12143628,21,32,2008,2745,640,0,95.61904762,140.0451628,976,0,85.78125,220.240592,391.3986825,4.364428818,233531.3077,627463.3692,2214775,3,10200000,508307.5,889874.8659,2260029,691,12100000,391727.0645,778093.7764,2214775,3,0,0,0,0,680,1032,1.729301985,2.635126834,0,976,88.01851852,189.5902723,35944.47135,0,0,0,1,0,0,1,89.67924528,95.61904762,85.78125,1,0,0,1
254,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,55118.11024,11811.02362,127.0,57.98275606,168,86,254,254.0,0.0,254,254,0,0.0,0.0,0,0,1,0,0,0,64,20,7874.015748,3937.007874,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
199,2,1,14,0,14,0,7.0,9.899494937,0,0,0.0,0.0,70351.75879,15075.37688,99.5,65.76093065,146,53,199,199.0,0.0,199,199,0,0.0,0.0,0,0,1,0,0,0,64,20,10050.25126,5025.125628,0,14,7.0,8.082903769,65.33333333,0,1,0,0,1,0,0,9.333333333,7.0,0.0,1,0,0,1
9183004,9,15,107,188,27,0,11.88888889,9.905105305,34,0,12.53333333,14.54975045,32.12456403,2.613523853,399261.0435,1043487.33,3452076,3,6206039,775754.875,1450304.294,3496225,48,9182875,655919.6429,1288958.395,3452076,3,0,0,0,0,296,488,0.980071445,1.633452408,0,34,11.8,12.7410099,162.3333333,0,0,0,1,0,0,1,12.29166667,11.88888889,12.53333333,1,0,0,1
9263579,9,15,103,188,24,0,11.44444444,9.315459075,34,0,12.53333333,14.54975045,31.41334467,2.590791313,402764.3043,1056206.183,3592665,3,6214259,776782.375,1460366.639,3635345,202,9263507,661679.0714,1305147.201,3592665,3,0,0,0,0,296,488,0.971546742,1.619244571,0,34,11.64,12.59259041,158.5733333,0,0,0,1,0,0,1,12.125,11.44444444,12.53333333,1,0,0,1
8915063,9,15,111,188,25,0,12.33333333,10.12422837,34,0,12.53333333,14.54975045,33.53874224,2.692072956,387611.4348,1019134.049,3575866,2,6143253,767906.625,1447711.895,3619763,2,8914982,636784.4286,1259694.421,3575866,48,0,0,0,0,296,488,1.009527358,1.682545597,0,34,11.96,12.80130202,163.8733333,0,0,0,1,0,0,1,12.45833333,12.33333333,12.53333333,1,0,0,1
10766732,9,15,114,188,30,0,12.66666667,10.77032961,34,0,12.53333333,14.54975045,28.0493654,2.229088641,468118.7826,1220335.152,3720757,3,7064122,883015.25,1636495.303,3761869,221,10800000,769049.7143,1506981.912,3720757,3,0,0,0,0,296,488,0.83590824,1.393180401,0,34,12.08,12.98049819,168.4933333,0,0,0,1,0,0,1,12.58333333,12.66666667,12.53333333,1,0,0,1
13363896,19,31,2008,2745,640,0,105.6842105,143.7671932,976,0,88.5483871,223.315,355.6597567,3.741423908,272732.5714,714884.6201,2598958,4,11400000,635950.1111,1048790.037,2662490,358,13400000,445459.6,875435.1276,2598958,4,0,0,0,0,616,1000,1.421741085,2.319682823,0,976,93.19607843,193.9302988,37608.96078,0,0,0,1,0,0,1,95.06,105.6842105,88.5483871,1,0,0,1
8464054,9,15,109,188,29,0,12.11111111,10.30102476,34,0,12.53333333,14.54975045,35.08956819,2.835520662,368002.3478,957497.0263,3103508,3,5903544,737943.0,1368858.594,3150895,4,8463959,604568.5,1182159.516,3103508,3,0,0,0,0,296,488,1.063320248,1.772200414,0,34,11.88,12.84627054,165.0266667,0,0,0,1,0,0,1,12.375,12.11111111,12.53333333,1,0,0,1
64,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31250.0,64.0,0.0,64,64,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,15625.0,15625.0,0,0,0.0,0.0,0.0,0,0,0,0,1,1,1,0.0,0.0,0.0,1,0,0,1
12049528,21,31,2008,2745,640,0,95.61904762,140.0451628,976,0,88.5483871,223.315,394.4552849,4.315521737,236265.2549,628019.4893,2336333,3,9906033,495301.65,874801.1795,2401007,400,12000000,401647.1,781976.1581,2336333,3,0,0,0,0,680,1000,1.742806855,2.572714881,0,976,89.67924528,191.0076291,36483.91437,0,0,0,1,0,0,1,91.40384615,95.61904762,88.5483871,1,0,0,1
