pcap_file,label,src_ip,dst_ip,src_port,dst_port,tls_version,cipher_suite,cert_issuer,cert_subject,cert_expiry,handshake_time
Skype.pcap,Benign,1.2.239.87,1.1.90.224,443,60502,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.84.4,1.1.231.174,443,22730,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.189.190,1.1.9.105,443,49791,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.123.166,1.1.207.80,443,52327,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.21.91,1.1.161.5,443,6667,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.9.44,1.1.188.214,443,3557,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.20.190,1.1.160.90,443,6640,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.218.114,1.1.110.29,443,57130,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.50.72,1.1.133.242,443,35588,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.173.70,1.1.24.241,443,45581,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.77.172,1.1.249.86,443,21097,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.75.28,1.1.74.195,443,2007,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.41.184,1.1.157.86,443,41591,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.88.93,1.1.236.7,443,23833,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.131.123,1.1.131.22,443,15401,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.108.214,1.1.221.209,443,29795,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.134.98,1.1.133.73,443,33899,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.234.45,1.1.233.162,443,61245,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.210.156,1.1.210.37,443,27476,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.48.87,1.1.132.1,443,35109,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.215.113,1.1.99.28,443,54321,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.83.74,1.1.82.211,443,58443,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.114.245,1.1.113.222,443,31346,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.238.30,1.1.89.201,443,62174,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.142.3,1.1.57.174,443,16048,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.202.190,1.1.200.102,443,47695,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.192.151,1.1.192.32,443,31069,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.103.179,1.1.211.93,443,27750,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.34.192,1.1.150.94,443,39791,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.103.101,1.1.211.15,443,57376,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.62.133,1.1.138.47,443,17205,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.43.46,1.1.158.24,443,12621,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.150.116,1.1.34.31,443,10017,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.5.121,1.1.4.70,443,2957,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.78.234,1.1.250.148,443,65442,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.167.129,1.1.19.44,443,6209,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.65.136,1.1.245.38,443,64053,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.238.3,1.1.89.161,443,62155,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.133.18,1.1.48.189,443,35261,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.22.83,1.1.161.253,443,42770,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.207.37,1.1.122.208,443,54225,0x0300,0xc014,NA,NA,NA,0.0
Skype.pcap,Benign,1.2.235.71,1.1.94.229,443,25601,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.53.173,1.1.129.87,443,34410,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.207.48,1.1.206.215,443,32749,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.70.246,1.1.241.226,443,19879,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.47.31,1.1.154.174,443,40940,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.126.103,1.1.202.17,443,33554,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.56.162,1.1.56.60,443,37213,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.11.247,1.1.191.161,443,48310,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.1.119,1.1.181.21,443,47666,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.25.86,1.1.173.0,443,8787,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.15.180,1.1.15.91,443,43117,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.208.184,1.1.99.140,443,55012,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.4.235,1.1.183.162,443,46838,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.36.207,1.1.144.121,443,38317,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.253.38,1.1.252.189,443,1504,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.138.242,1.1.62.156,443,63490,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.76.161,1.1.248.75,443,20836,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.106.167,1.1.222.81,443,28512,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.110.210,1.1.109.172,443,51412,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.86.185,1.1.86.50,443,59334,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.151.74,1.1.34.227,443,10247,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.195.87,1.1.119.2,443,31769,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.186.157,1.1.14.58,443,48999,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.222.220,1.1.106.135,443,28567,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.17.113,1.1.165.15,443,43556,0x0300,0xc014,NA,NA,NA,1.6e-05
Skype.pcap,Benign,1.2.24.95,1.1.172.9,443,45340,0x0300,0xc014,NA,NA,NA,1e-05
Skype.pcap,Benign,1.2.225.104,1.1.224.71,443,23427,0x0300,0xc014,NA,NA,NA,1e-05
Skype.pcap,Benign,1.2.124.4,1.1.207.174,443,52412,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.192.56,1.1.199.212,443,30952,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.241.191,1.1.69.85,443,19051,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.187.242,1.1.15.157,443,5278,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.1.244,1.1.181.129,443,1714,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.119.234,1.1.195.148,443,31905,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.75.39,1.1.252.123,443,21152,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.190.222,1.1.9.199,443,48328,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.4.118,1.1.176.32,443,2377,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.142.52,1.1.141.190,443,37682,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.166.194,1.1.18.109,443,6039,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.212.153,1.1.96.68,443,55636,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.32.84,1.1.171.254,443,9489,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.42.213,1.1.42.110,443,12201,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.182.57,1.1.1.228,443,1819,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.181.63,1.1.0.234,443,1583,0x0300,0xc014,NA,NA,NA,1.7e-05
Skype.pcap,Benign,1.2.68.155,1.1.240.69,443,18774,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.17.74,1.1.164.244,443,43561,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.79.198,1.1.251.112,443,59521,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.171.58,1.1.30.209,443,9205,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.16.174,1.1.164.88,443,5470,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.242.194,1.1.70.89,443,19338,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.77.245,1.1.76.227,443,21950,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.87.220,1.1.87.119,443,23719,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.193.147,1.1.193.26,443,31348,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.90.19,1.1.89.170,443,62176,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.3.185,1.1.183.99,443,46196,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.220.53,1.1.103.224,443,57584,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.159.67,1.1.42.238,443,12287,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.140.68,1.1.130.132,443,37735,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.27.30,1.1.174.164,443,46076,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.245.164,1.1.65.79,443,18020,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.53.226,1.1.53.137,443,15009,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.82.225,1.1.230.139,443,22429,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.10.42,1.1.9.159,443,49927,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.54.150,1.1.130.22,443,15201,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.90.121,1.1.227.132,443,25231,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.68.240,1.1.240.154,443,18858,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.167.20,1.1.18.171,443,6083,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.190.191,1.1.190.93,443,3946,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.18.44,1.1.165.17,443,42002,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.169.192,1.1.29.107,443,44674,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.1.244,1.1.181.158,443,1698,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.217.236,1.1.216.217,443,51950,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.136.164,1.1.60.65,443,36227,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.102.120,1.1.210.34,443,55089,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.130.232,1.1.54.128,443,34791,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.73.164,1.1.253.48,443,1652,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.44.75,1.1.41.139,443,34922,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.129.76,1.1.52.247,443,14891,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.148.97,1.1.32.12,443,39182,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.172.165,1.1.24.80,443,7505,0x0300,0xc014,NA,NA,NA,6e-06
Skype.pcap,Benign,1.2.46.15,1.1.45.168,443,13020,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.236.97,1.1.227.248,443,23863,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.194.232,1.1.118.147,443,51107,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.102.45,1.1.209.215,443,27367,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.110.178,1.1.110.74,443,57266,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.88.69,1.1.227.239,443,61704,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.125.191,1.1.201.105,443,33436,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.192.63,1.1.115.213,443,30989,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.157.214,1.1.41.129,443,41618,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.172.251,1.1.163.213,443,45822,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.11.81,1.1.190.251,443,4111,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.133.94,1.1.49.9,443,13886,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.98.44,1.1.213.214,443,56075,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.137.138,1.1.61.53,443,16967,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.172.146,1.1.24.61,443,45407,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.178.48,1.1.5.200,443,46867,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.17.245,1.1.17.144,443,43705,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.47.254,1.1.155.168,443,35001,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.83.17,1.1.82.172,443,22476,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.44.179,1.1.152.93,443,12656,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.243.171,1.1.71.86,443,19562,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.116.72,1.1.199.189,443,31044,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.249.161,1.1.75.160,443,59778,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.20.240,1.1.160.154,443,42414,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.99.79,1.1.212.162,443,57430,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.182.81,1.1.1.252,443,1790,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.44.63,1.1.159.233,443,12525,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.128.108,1.1.52.23,443,14635,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.58.130,1.1.58.32,443,16192,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.27.117,1.1.175.31,443,44081,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.194.89,1.1.193.228,443,31573,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.42.17,1.1.156.224,443,12279,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.237.115,1.1.236.63,443,24471,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.198.42,1.1.113.213,443,30434,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.56.1,1.1.53.168,443,16204,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.75.55,1.1.254.210,443,20469,0x0300,0xc014,NA,NA,NA,7e-06
Skype.pcap,Benign,1.2.150.238,1.1.34.153,443,10152,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.224.228,1.1.83.175,443,23295,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.62.13,1.1.137.171,443,36552,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.135.127,1.1.51.30,443,33891,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.214.7,1.1.213.122,443,26321,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.209.240,1.1.101.155,443,54957,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.114.57,1.1.197.210,443,51952,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.11.84,1.1.190.254,443,48156,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.161.18,1.1.20.175,443,42447,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.106.19,1.1.221.189,443,58058,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.0.128,1.1.0.39,443,47422,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.233.113,1.1.93.28,443,25133,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.43.56,1.1.42.214,443,12273,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.251.78,1.1.78.249,443,59410,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.70.76,1.1.240.14,443,20181,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.82.25,1.1.80.237,443,58393,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.112.130,1.1.196.22,443,51563,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.51.158,1.1.135.39,443,33879,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.221.253,1.1.105.168,443,58054,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.64.238,1.1.244.152,443,63912,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.179.73,1.1.6.226,443,47092,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.196.47,1.1.219.180,443,51450,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.135.213,1.1.51.101,443,14483,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.126.119,1.1.202.33,443,53052,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.67.32,1.1.245.235,443,63443,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.12.54,1.1.191.224,443,48355,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.109.194,1.1.217.107,443,57031,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.173.113,1.1.25.28,443,7711,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.125.96,1.1.125.7,443,33317,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.63.214,1.1.139.128,443,63634,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.85.120,1.1.225.34,443,58932,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.8.219,1.1.188.103,443,49612,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.29.204,1.1.29.89,443,8920,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.231.15,1.1.80.241,443,59191,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.27.155,1.1.175.69,443,44131,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.145.145,1.1.37.60,443,38476,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.8.83,1.1.5.124,443,48333,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.134.112,1.1.50.27,443,35623,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.52.71,1.1.133.255,443,15415,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.221.6,1.1.104.165,443,57798,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.77.5,1.1.248.175,443,20967,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.208.204,1.1.100.119,443,54650,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.30.219,1.1.30.105,443,9107,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.5.229,1.1.183.66,443,3462,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.121.126,1.1.121.3,443,53818,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.253.227,1.1.73.142,443,20124,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.59.188,1.1.143.102,443,17809,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.145.238,1.1.37.153,443,38565,0x0300,0xc014,NA,NA,NA,1.9e-05
Skype.pcap,Benign,1.2.92.127,1.1.232.41,443,60728,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.171.243,1.1.31.158,443,9389,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.160.61,1.1.167.198,443,6468,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.37.39,1.1.144.174,443,38436,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.81.168,1.1.81.79,443,60001,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.87.128,1.1.87.8,443,23717,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.66.53,1.1.245.223,443,64247,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.30.244,1.1.170.158,443,44973,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.123.81,1.1.206.236,443,32779,0x0300,0xc014,NA,NA,NA,3e-06
Skype.pcap,Benign,1.2.227.6,1.1.86.177,443,59313,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.137.43,1.1.142.189,443,64093,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.84.31,1.1.231.189,443,22764,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.238.225,1.1.90.140,443,62385,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.45.40,1.1.152.191,443,12871,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.155.137,1.1.47.52,443,34885,0x0300,0xc014,NA,NA,NA,1.3e-05
Skype.pcap,Benign,1.2.87.136,1.1.227.50,443,23623,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.131.176,1.1.55.91,443,15467,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.111.234,1.1.219.148,443,51361,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.112.103,1.1.196.17,443,29985,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.128.34,1.1.51.205,443,14546,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.60.176,1.1.136.43,443,16836,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.93.50,1.1.232.220,443,25066,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.248.215,1.1.248.96,443,64959,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.36.182,1.1.144.96,443,10608,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.91.23,1.1.238.193,443,62415,0x0300,0xc014,NA,NA,NA,8e-06
Skype.pcap,Benign,1.2.50.220,1.1.134.134,443,14234,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.193.177,1.1.117.50,443,50827,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.112.11,1.1.110.226,443,51709,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.194.134,1.1.118.49,443,51010,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.163.6,1.1.22.127,443,43005,0x0300,0xc014,NA,NA,NA,9e-06
Skype.pcap,Benign,1.2.131.219,1.1.131.120,443,15550,0x0300,0xc014,NA,NA,NA,5e-06
Skype.pcap,Benign,1.2.178.164,1.1.6.36,443,3007,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.5.105,1.1.177.19,443,46650,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.225.147,1.1.83.45,443,24077,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.75.54,1.1.254.224,443,20466,0x0300,0xc014,NA,NA,NA,1.4e-05
Skype.pcap,Benign,1.2.1.184,1.1.181.57,443,47822,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.254.179,1.1.74.94,443,20337,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.93.18,1.1.232.188,443,25036,0x0300,0xc014,NA,NA,NA,4e-06
Skype.pcap,Benign,1.2.236.56,1.1.87.227,443,23797,0x0300,0xc014,NA,NA,NA,4e-06
